Desikan_cort_thick LR accuracy,Desikan_cort_thick XGB accuracy,Desikan_cort_thick LR F1,Desikan_cort_thick XGB F1,Desikan_cort_thick LR Sensitivity,Desikan_cort_thick XGB Sensitivity,Desikan_cort_thick LR AUC-PR,Desikan_cort_thick XGB AUC-PR
0.8721694667640614,0.8560993425858291,0.8390064397424103,0.8157156220767072,0.8382352941176471,0.8014705882352942,0.9228137317274512,0.9077824111208801
0.8224981738495252,0.8181154127100073,0.8163265306122449,0.8062256809338522,0.8035714285714286,0.7708333333333334,0.906892617005839,0.9102284205703085
0.8501461988304093,0.8647660818713451,0.8246364414029085,0.8328816621499548,0.8669064748201439,0.829136690647482,0.9242346433243521,0.9136250325789791
0.881578947368421,0.8786549707602339,0.8468809073724007,0.8388349514563107,0.8699029126213592,0.8388349514563107,0.9084742463394951,0.9039112285331353
0.777046783625731,0.793859649122807,0.7070124879923151,0.7224409448818898,0.7022900763358778,0.700381679389313,0.8205755472746731,0.8272033466799511
