Desikan_vbm LR accuracy,Desikan_vbm RF accuracy,Desikan_vbm SVC accuracy,Desikan_vbm XGB accuracy,Desikan_vbm KNN accuracy,Desikan_vbm GNB accuracy,Desikan_vbm LR F1,Desikan_vbm RF F1,Desikan_vbm SVC F1,Desikan_vbm XGB F1,Desikan_vbm KNN F1,Desikan_vbm GNB F1,Desikan_vbm LR Sensitivity,Desikan_vbm RF Sensitivity,Desikan_vbm SVC Sensitivity,Desikan_vbm XGB Sensitivity,Desikan_vbm KNN Sensitivity,Desikan_vbm GNB Sensitivity,Desikan_vbm LR AUC-PR,Desikan_vbm RF AUC-PR,Desikan_vbm SVC AUC-PR,Desikan_vbm XGB AUC-PR,Desikan_vbm KNN AUC-PR,Desikan_vbm GNB AUC-PR
0.858806404657933,0.8646288209606987,0.8893740902474527,0.8704512372634643,0.8296943231441049,0.7874818049490538,0.8267857142857142,0.8280961182994455,0.8615664845173042,0.8348794063079777,0.7617107942973523,0.7487091222030982,0.843351548269581,0.8160291438979964,0.8615664845173042,0.819672131147541,0.6812386156648452,0.7923497267759563,0.9060706132624256,0.904231548948536,0.9206222515157768,0.9221925404730402,0.8351654996186781,0.8366835230797374
0.8704512372634643,0.8879184861717613,0.893740902474527,0.87627365356623,0.8049490538573508,0.8296943231441049,0.8641221374045801,0.8783570300157978,0.8868217054263566,0.8657187993680885,0.7681660899653979,0.8171875,0.8372781065088757,0.8224852071005917,0.8461538461538461,0.8106508875739645,0.6568047337278107,0.7736686390532544,0.936735556409266,0.9510451189676813,0.9550491301197616,0.946736707122869,0.9033972324098896,0.8952834629104324
0.8420669577874818,0.8740902474526928,0.893740902474527,0.8653566229985444,0.8231441048034934,0.8042212518195051,0.8171861836562764,0.8459483526268923,0.8698752228163993,0.8392701998262381,0.7586891757696127,0.7733782645324347,0.8599290780141844,0.8421985815602837,0.8652482269503546,0.8563829787234043,0.6773049645390071,0.8138297872340425,0.9222651774277115,0.9092162607389037,0.9368445714477364,0.9320458493527214,0.8562082645682347,0.8271272725103072
0.87117903930131,0.8704512372634643,0.8784570596797671,0.8791848617176128,0.826783114992722,0.7976710334788938,0.8312678741658722,0.8295019157088123,0.842304060434372,0.8382066276803118,0.7489451476793249,0.7517857142857143,0.8400770712909441,0.8342967244701349,0.859344894026975,0.8285163776493256,0.6840077071290944,0.8111753371868978,0.9162895036697274,0.9166550334099769,0.9151504834472008,0.9243756908092152,0.8487781883650212,0.8252088151397422
0.8289665211062591,0.8537117903930131,0.8580786026200873,0.86608442503639,0.8049490538573508,0.8078602620087336,0.7720659553831232,0.800792864222002,0.8067393458870169,0.8185404339250493,0.7093275488069414,0.7564575645756457,0.7552182163187856,0.7666034155597723,0.7722960151802657,0.7874762808349146,0.6204933586337761,0.777988614800759,0.8596315145043176,0.8928326253155907,0.8986129455715264,0.9006268957657757,0.8233409936149829,0.8102419992493413
