Desikan LR accuracy,Desikan RF accuracy,Desikan SVC accuracy,Desikan XGB accuracy,Desikan KNN accuracy,Desikan GNB accuracy,Desikan LR F1,Desikan RF F1,Desikan SVC F1,Desikan XGB F1,Desikan KNN F1,Desikan GNB F1,Desikan LR Sensitivity,Desikan RF Sensitivity,Desikan SVC Sensitivity,Desikan XGB Sensitivity,Desikan KNN Sensitivity,Desikan GNB Sensitivity,Desikan LR AUC-PR,Desikan RF AUC-PR,Desikan SVC AUC-PR,Desikan XGB AUC-PR,Desikan KNN AUC-PR,Desikan GNB AUC-PR
0.8755458515283843,0.8573508005822417,0.8777292576419214,0.8704512372634643,0.8245997088791849,0.834061135371179,0.8463611859838275,0.8218181818181818,0.8469945355191257,0.838475499092559,0.7680461982675649,0.7949640287769785,0.8579234972677595,0.8233151183970856,0.8469945355191257,0.8415300546448088,0.726775956284153,0.8051001821493625,0.9261808545175753,0.891252569940465,0.9167751262062709,0.898112730670747,0.847598346447539,0.8845031534429382
0.8646288209606987,0.8413391557496361,0.8500727802037845,0.8442503639010189,0.789665211062591,0.8165938864628821,0.8590909090909091,0.8264331210191083,0.8420245398773006,0.8343653250773994,0.7540425531914894,0.797752808988764,0.8387573964497042,0.7677514792899408,0.8121301775147929,0.7973372781065089,0.6553254437869822,0.735207100591716,0.9396147199317371,0.9157178545753337,0.9216976188465958,0.9130376118577308,0.8641644309278971,0.9007137693282865
0.8624454148471615,0.8420669577874818,0.8573508005822417,0.8384279475982532,0.8027656477438136,0.8245997088791849,0.8331862312444837,0.7992599444958371,0.8227848101265823,0.7970749542961609,0.7396733909702209,0.7807097361237488,0.8368794326241135,0.7659574468085106,0.8067375886524822,0.7730496453900709,0.6826241134751773,0.7606382978723404,0.9192479020641822,0.8897155998283612,0.9047235618545834,0.8879304767649973,0.822807409198093,0.8667689330043048
0.8820960698689956,0.8653566229985444,0.8704512372634643,0.8595342066957787,0.8304221251819505,0.8617176128093159,0.8454198473282443,0.8191593352883676,0.8304761904761905,0.8170616113744076,0.7662988966900702,0.8137254901960784,0.8535645472061657,0.8073217726396917,0.8400770712909441,0.8304431599229287,0.7360308285163777,0.7996146435452793,0.9155597866790884,0.8878601063535411,0.9023129007743167,0.9070204739824763,0.8354541371690969,0.9002635487478121
0.8384279475982532,0.8289665211062591,0.8449781659388647,0.8311499272197962,0.8114992721979621,0.8369723435225619,0.7823529411764706,0.7698334965719883,0.7901477832512315,0.7764932562620424,0.731048805815161,0.7837837837837838,0.7571157495256167,0.74573055028463,0.7609108159392789,0.7647058823529411,0.6679316888045541,0.7703984819734345,0.8686049240496642,0.8499614724846447,0.8655769132806964,0.8591846445144138,0.8208107542653265,0.8467181892425311
