Ad_ovr LR accuracy,Ad_ovr XGB accuracy,Ad_ovr LR F1,Ad_ovr XGB F1,Ad_ovr LR Sensitivity,Ad_ovr XGB Sensitivity,Ad_ovr LR AUC-PR,Ad_ovr XGB AUC-PR
0.7921207041072925,0.7950544844928751,0.6565096952908587,0.5928393005828476,0.797979797979798,0.5993265993265994,0.723703173246045,0.6100381710544152
0.7492662473794549,0.7861635220125787,0.6358099878197321,0.6142208774583964,0.7653958944281525,0.5953079178885631,0.70281419625322,0.6349342204123807
0.7643605870020964,0.7815513626834382,0.6171662125340599,0.5543199315654406,0.798941798941799,0.5714285714285714,0.66755003488874,0.5975309438345843
0.8012578616352202,0.8209643605870021,0.6325581395348837,0.6027906976744186,0.807920792079208,0.6415841584158416,0.6811096959235362,0.6271913250760573
0.8142557651991614,0.8159329140461216,0.6041108132260947,0.5264293419633226,0.6940451745379876,0.5010266940451745,0.6206407556641168,0.5520973117959745
