Feature_selected_mci_ovr LR accuracy,Feature_selected_mci_ovr XGB accuracy,Feature_selected_mci_ovr LR F1,Feature_selected_mci_ovr XGB F1,Feature_selected_mci_ovr LR Sensitivity,Feature_selected_mci_ovr XGB Sensitivity,Feature_selected_mci_ovr LR AUC-PR,Feature_selected_mci_ovr XGB AUC-PR
0.5088013411567477,0.5452640402347024,0.4243614931237721,0.46735395189003437,0.4726477024070022,0.5207877461706784,0.4032215889497358,0.418896742393366
0.5610062893081761,0.5639412997903563,0.5163972286374134,0.4980694980694981,0.5792746113989637,0.5347150259067357,0.48313134149023396,0.47239931848136335
0.5345911949685535,0.529140461215933,0.48467966573816157,0.4529956161714564,0.5067961165048543,0.45145631067961167,0.46955642226792055,0.4569843006847797
0.5568134171907757,0.5169811320754717,0.5496378355347252,0.4434782608695652,0.6044985941893158,0.4301780693533271,0.5180999193491579,0.45153721609396225
0.49350104821802937,0.5224318658280922,0.4664310954063604,0.4441190824792582,0.4888888888888889,0.4212962962962963,0.46827598247289437,0.4854423160607513
