Feature_selected_cn_ovr LR accuracy,Feature_selected_cn_ovr XGB accuracy,Feature_selected_cn_ovr LR F1,Feature_selected_cn_ovr XGB F1,Feature_selected_cn_ovr LR Sensitivity,Feature_selected_cn_ovr XGB Sensitivity,Feature_selected_cn_ovr LR AUC-PR,Feature_selected_cn_ovr XGB AUC-PR
0.7129086336965633,0.6906957250628667,0.6724055475848876,0.5945054945054945,0.8006833712984055,0.6161731207289294,0.6217062256048029,0.57447320010026
0.7194968553459119,0.6867924528301886,0.6322155030236394,0.5508117859290439,0.7791327913279132,0.6205962059620597,0.5728744015862413,0.507618649025102
0.7044025157232704,0.6792452830188679,0.6295323173935891,0.5641025641025641,0.7601522842639594,0.6281725888324873,0.573517183977267,0.5181982705240222
0.6612159329140461,0.6616352201257861,0.6104146576663452,0.5654281098546042,0.7785977859778598,0.6457564575645757,0.49125075694204906,0.5078835199867
0.6104821802935011,0.6310272536687631,0.5763793889648883,0.5501022494887525,0.7726161369193154,0.6577017114914425,0.49594788294923803,0.5112334577193772
