Flipped_desikan LR accuracy,Flipped_desikan RF accuracy,Flipped_desikan SVC accuracy,Flipped_desikan XGB accuracy,Flipped_desikan KNN accuracy,Flipped_desikan GNB accuracy,Flipped_desikan LR F1,Flipped_desikan RF F1,Flipped_desikan SVC F1,Flipped_desikan XGB F1,Flipped_desikan KNN F1,Flipped_desikan GNB F1,Flipped_desikan LR Sensitivity,Flipped_desikan RF Sensitivity,Flipped_desikan SVC Sensitivity,Flipped_desikan XGB Sensitivity,Flipped_desikan KNN Sensitivity,Flipped_desikan GNB Sensitivity,Flipped_desikan LR AUC-PR,Flipped_desikan RF AUC-PR,Flipped_desikan SVC AUC-PR,Flipped_desikan XGB AUC-PR,Flipped_desikan KNN AUC-PR,Flipped_desikan GNB AUC-PR
0.868995633187773,0.8544395924308588,0.8537117903930131,0.8347889374090247,0.8151382823871907,0.8486171761280932,0.8381294964028777,0.8120300751879699,0.8213333333333334,0.7992926613616269,0.7470119521912351,0.8022813688212928,0.848816029143898,0.7868852459016393,0.8415300546448088,0.8233151183970856,0.6830601092896175,0.7686703096539163,0.9179607179682303,0.8591561340054308,0.8938783564737875,0.88443681771861,0.8261435290026735,0.8793504254914684
0.8609898107714702,0.8253275109170306,0.839155749636099,0.8180494905385735,0.7780203784570596,0.8071324599708879,0.8531898539584934,0.8070739549839229,0.830130668716372,0.8065015479876161,0.7426160337552743,0.7888446215139442,0.8210059171597633,0.742603550295858,0.7988165680473372,0.7707100591715976,0.650887573964497,0.7322485207100592,0.9301683878348597,0.8990218051512254,0.9093987004667339,0.8977797330674346,0.8467086145821805,0.8811507741270396
0.8500727802037845,0.8406113537117904,0.8457059679767104,0.8245997088791849,0.8245997088791849,0.8224163027656477,0.8208695652173913,0.8003646308113036,0.8107142857142857,0.783078307830783,0.7749766573295985,0.778584392014519,0.8368794326241135,0.7783687943262412,0.8049645390070922,0.7712765957446809,0.7358156028368794,0.7606382978723404,0.9020714759313273,0.8322537080570307,0.8809972671386385,0.8634538888745548,0.8212947791680425,0.8277075046968608
0.8508005822416302,0.8624454148471615,0.8595342066957787,0.8427947598253275,0.8216885007278021,0.8500727802037845,0.8056872037914692,0.8108108108108109,0.8146013448607109,0.7934990439770554,0.7476828012358393,0.790224032586558,0.8188824662813102,0.7803468208092486,0.8169556840077071,0.7996146435452793,0.6994219653179191,0.7475915221579962,0.90466595112677,0.8914546626428785,0.8969093486344781,0.8812017869657166,0.8240142446848464,0.8663640638967745
0.8304221251819505,0.8304221251819505,0.834061135371179,0.8180494905385735,0.7794759825327511,0.8245997088791849,0.7704433497536946,0.762487257900102,0.7760314341846758,0.7534516765285996,0.6853582554517134,0.7528205128205128,0.7419354838709677,0.7096774193548387,0.7495256166982922,0.7248576850094877,0.6261859582542695,0.6963946869070209,0.8638510798363638,0.8365696959431554,0.8597278498389713,0.8411323097618708,0.766088532474062,0.8246629741708377
