Mci_ovr LR accuracy,Mci_ovr XGB accuracy,Mci_ovr LR F1,Mci_ovr XGB F1,Mci_ovr LR Sensitivity,Mci_ovr XGB Sensitivity,Mci_ovr LR AUC-PR,Mci_ovr XGB AUC-PR
0.5020955574182733,0.5406538139145013,0.4358974358974359,0.44646464646464645,0.5021881838074398,0.48358862144420134,0.3946413453491613,0.41451569322814386
0.5379454926624738,0.5660377358490566,0.4864864864864865,0.4848183175709308,0.5409326424870466,0.5046632124352332,0.44808139411282044,0.4771342132569997
0.5333333333333333,0.5283018867924528,0.49015116811726983,0.43267776096822996,0.5194174757281553,0.41650485436893203,0.47110920601328937,0.46157403115804585
0.5371069182389937,0.529979035639413,0.5212489158716392,0.44532409698169223,0.563261480787254,0.4217432052483599,0.5039355777908607,0.48296668076638644
0.4880503144654088,0.5228511530398323,0.46282446106467223,0.442156862745098,0.48703703703703705,0.41759259259259257,0.4617697185002734,0.4695284114577197
