Destrieux LR accuracy,Destrieux RF accuracy,Destrieux SVC accuracy,Destrieux XGB accuracy,Destrieux KNN accuracy,Destrieux GNB accuracy,Destrieux LR F1,Destrieux RF F1,Destrieux SVC F1,Destrieux XGB F1,Destrieux KNN F1,Destrieux GNB F1,Destrieux LR Sensitivity,Destrieux RF Sensitivity,Destrieux SVC Sensitivity,Destrieux XGB Sensitivity,Destrieux KNN Sensitivity,Destrieux GNB Sensitivity,Destrieux LR AUC-PR,Destrieux RF AUC-PR,Destrieux SVC AUC-PR,Destrieux XGB AUC-PR,Destrieux KNN AUC-PR,Destrieux GNB AUC-PR
0.863901018922853,0.868995633187773,0.8770014556040757,0.8537117903930131,0.8471615720524017,0.8595342066957787,0.8331846565566459,0.8363636363636363,0.8448117539026629,0.8171064604185623,0.8033707865168539,0.8259693417493237,0.8506375227686703,0.8378870673952641,0.8378870673952641,0.8178506375227687,0.7814207650273224,0.8342440801457195,0.9213634075179395,0.8958459429319415,0.9221908941295421,0.9024284499380829,0.8725316666819615,0.8936727268029729
0.8471615720524017,0.839155749636099,0.8413391557496361,0.8289665211062591,0.7969432314410481,0.8369723435225619,0.8382126348228043,0.8198859005704972,0.8261562998405104,0.8165495706479313,0.7637595258255715,0.8222222222222222,0.8047337278106509,0.7440828402366864,0.7662721893491125,0.7736686390532544,0.6671597633136095,0.7662721893491125,0.935521070672646,0.9162104995722666,0.9237825831089861,0.9159160438209266,0.8750286119617718,0.9083251519512836
0.8573508005822417,0.8508005822416302,0.8733624454148472,0.8282387190684134,0.8311499272197962,0.8355167394468704,0.8286713286713286,0.8089468779123952,0.8415300546448088,0.7892857142857143,0.7777777777777778,0.7911275415896488,0.8404255319148937,0.7695035460992907,0.8191489361702128,0.7836879432624113,0.7198581560283688,0.7588652482269503,0.9137882343915997,0.8915145420425752,0.9036096128435986,0.871024730608662,0.8350441029149452,0.8685364604619472
0.8726346433770015,0.8733624454148472,0.8777292576419214,0.8500727802037845,0.8355167394468704,0.8748180494905385,0.8328557784145176,0.8290766208251473,0.8349705304518664,0.7992202729044834,0.7600849256900213,0.83203125,0.8400770712909441,0.8131021194605009,0.8188824662813102,0.789980732177264,0.6897880539499036,0.8208092485549133,0.9147682294739701,0.8930875617056105,0.9124447245646061,0.8884627398602444,0.843519119231062,0.8939465665108977
0.8471615720524017,0.8377001455604076,0.8442503639010189,0.8289665211062591,0.7940320232896652,0.8347889374090247,0.7912524850894632,0.7828627069133398,0.7881188118811882,0.7733847637415622,0.7036649214659686,0.7789678675754625,0.7552182163187856,0.7628083491461101,0.7552182163187856,0.7609108159392789,0.6375711574952562,0.7590132827324478,0.8673816765644721,0.8533515767637824,0.8516366133069706,0.8553369626850098,0.7897846508230909,0.8563242632905944
