Flipped_destrieux LR accuracy,Flipped_destrieux RF accuracy,Flipped_destrieux SVC accuracy,Flipped_destrieux XGB accuracy,Flipped_destrieux KNN accuracy,Flipped_destrieux GNB accuracy,Flipped_destrieux LR F1,Flipped_destrieux RF F1,Flipped_destrieux SVC F1,Flipped_destrieux XGB F1,Flipped_destrieux KNN F1,Flipped_destrieux GNB F1,Flipped_destrieux LR Sensitivity,Flipped_destrieux RF Sensitivity,Flipped_destrieux SVC Sensitivity,Flipped_destrieux XGB Sensitivity,Flipped_destrieux KNN Sensitivity,Flipped_destrieux GNB Sensitivity,Flipped_destrieux LR AUC-PR,Flipped_destrieux RF AUC-PR,Flipped_destrieux SVC AUC-PR,Flipped_destrieux XGB AUC-PR,Flipped_destrieux KNN AUC-PR,Flipped_destrieux GNB AUC-PR
0.8631732168850073,0.868995633187773,0.8544395924308588,0.8435225618631732,0.8304221251819505,0.8558951965065502,0.8315412186379928,0.8298676748582231,0.8171846435100548,0.8057813911472448,0.7778836987607245,0.8170055452865065,0.8451730418943534,0.7996357012750456,0.8142076502732241,0.8123861566484517,0.7431693989071039,0.8051001821493625,0.9170353670147007,0.9030041264836017,0.9023429066491993,0.8920036671184262,0.8542864802921601,0.894815438225087
0.8347889374090247,0.8413391557496361,0.8398835516739447,0.8500727802037845,0.8107714701601164,0.8420669577874818,0.8255188316679477,0.8244766505636071,0.8237179487179487,0.8380503144654088,0.7807757166947723,0.8265387689848122,0.7943786982248521,0.757396449704142,0.7603550295857988,0.7884615384615384,0.6849112426035503,0.764792899408284,0.9162490501746621,0.9197818489767926,0.909184954978778,0.9193482376245353,0.8899671895787882,0.8941604501861876
0.834061135371179,0.839155749636099,0.846433770014556,0.8333333333333334,0.8245997088791849,0.8406113537117904,0.8013937282229965,0.8,0.8073059360730593,0.7927601809954751,0.7778801843317973,0.8028802880288028,0.8156028368794326,0.7836879432624113,0.7836879432624113,0.776595744680851,0.74822695035461,0.7907801418439716,0.8872016997727447,0.8933982910679718,0.8898764010792644,0.8788705765976134,0.8492242150545439,0.8493940416736642
0.8529839883551674,0.8653566229985444,0.851528384279476,0.8260553129548762,0.8231441048034934,0.86608442503639,0.8090737240075614,0.8125633232016211,0.8003913894324853,0.7721639656816015,0.7471383975026015,0.8170974155069582,0.8246628131021194,0.7726396917148363,0.7880539499036608,0.7803468208092486,0.6917148362235067,0.791907514450867,0.8966775880742064,0.8951024558520551,0.8881592375088336,0.881262874383291,0.8428607415177333,0.8857794235428531
0.8238719068413392,0.834061135371179,0.8413391557496361,0.8296943231441049,0.8093158660844251,0.834061135371179,0.7589641434262948,0.7644628099173554,0.7766393442622951,0.7650602409638554,0.722457627118644,0.7610062893081762,0.7229601518026565,0.7020872865275142,0.7191650853889943,0.7229601518026565,0.6470588235294118,0.6888045540796964,0.8537806216399308,0.8438030484907558,0.8518138575468686,0.8528607886527821,0.8070371338336424,0.8311347802570758
