Desikan_roi_gmv LR accuracy,Desikan_roi_gmv RF accuracy,Desikan_roi_gmv SVC accuracy,Desikan_roi_gmv XGB accuracy,Desikan_roi_gmv KNN accuracy,Desikan_roi_gmv GNB accuracy,Desikan_roi_gmv LR F1,Desikan_roi_gmv RF F1,Desikan_roi_gmv SVC F1,Desikan_roi_gmv XGB F1,Desikan_roi_gmv KNN F1,Desikan_roi_gmv GNB F1,Desikan_roi_gmv LR Sensitivity,Desikan_roi_gmv RF Sensitivity,Desikan_roi_gmv SVC Sensitivity,Desikan_roi_gmv XGB Sensitivity,Desikan_roi_gmv KNN Sensitivity,Desikan_roi_gmv GNB Sensitivity,Desikan_roi_gmv LR AUC-PR,Desikan_roi_gmv RF AUC-PR,Desikan_roi_gmv SVC AUC-PR,Desikan_roi_gmv XGB AUC-PR,Desikan_roi_gmv KNN AUC-PR,Desikan_roi_gmv GNB AUC-PR
0.8816654492330168,0.8816654492330168,0.887509130752374,0.8860482103725347,0.8414901387874361,0.7786705624543463,0.8568904593639576,0.8527272727272728,0.8639575971731449,0.8594594594594595,0.7857847976307996,0.7464435146443514,0.8915441176470589,0.8621323529411765,0.8988970588235294,0.8768382352941176,0.7316176470588235,0.8198529411764706,0.9224090633019547,0.9058162875409638,0.9312676213439973,0.9235394051776847,0.8728175113275446,0.8231711256978438
0.8685171658144631,0.9013878743608473,0.887509130752374,0.8911614317019723,0.8115412710007305,0.8027757487216947,0.8615384615384616,0.897025171624714,0.882262996941896,0.8852963818321786,0.7783505154639175,0.7919876733436055,0.8333333333333334,0.875,0.8586309523809523,0.8556547619047619,0.6741071428571429,0.7648809523809523,0.9508834081929092,0.9574884367439839,0.966279197280039,0.9650911041896181,0.8934585426657282,0.8614136109939732
0.8516081871345029,0.8735380116959064,0.875,0.8691520467836257,0.8333333333333334,0.7828947368421053,0.8278201865988125,0.8475770925110132,0.8506550218340612,0.8406055209260909,0.7807692307692308,0.7531172069825436,0.8776978417266187,0.8651079136690647,0.8758992805755396,0.8489208633093526,0.7302158273381295,0.814748201438849,0.9322318007289598,0.9045418597304057,0.9299509528413554,0.9142093139245118,0.8648548171026688,0.8521349319436352
0.8501461988304093,0.8450292397660819,0.8574561403508771,0.8472222222222222,0.827485380116959,0.7331871345029239,0.813466787989081,0.8051470588235294,0.824165915238954,0.8105167724388033,0.768172888015717,0.6893617021276596,0.8679611650485437,0.8504854368932039,0.887378640776699,0.8679611650485437,0.7592233009708738,0.7864077669902912,0.9212228695287246,0.9084474499035059,0.9091660927337006,0.9142999261049449,0.8455794794250949,0.7839600662007947
0.8435672514619883,0.8618421052631579,0.8464912280701754,0.8523391812865497,0.8092105263157895,0.7463450292397661,0.7901960784313725,0.8115653040877367,0.7953216374269005,0.802734375,0.7172264355362947,0.6795937211449676,0.7690839694656488,0.7767175572519084,0.7786259541984732,0.7843511450381679,0.6316793893129771,0.7022900763358778,0.8730057423966203,0.8771814165940925,0.8872212769750678,0.8749177585966337,0.8099936113882888,0.761363583694476
