Destrieux LR accuracy,Destrieux RF accuracy,Destrieux SVC accuracy,Destrieux XGB accuracy,Destrieux KNN accuracy,Destrieux GNB accuracy,Destrieux LR F1,Destrieux RF F1,Destrieux SVC F1,Destrieux XGB F1,Destrieux KNN F1,Destrieux GNB F1,Destrieux LR Sensitivity,Destrieux RF Sensitivity,Destrieux SVC Sensitivity,Destrieux XGB Sensitivity,Destrieux KNN Sensitivity,Destrieux GNB Sensitivity,Destrieux LR AUC-PR,Destrieux RF AUC-PR,Destrieux SVC AUC-PR,Destrieux XGB AUC-PR,Destrieux KNN AUC-PR,Destrieux GNB AUC-PR
0.8733624454148472,0.86608442503639,0.8820960698689956,0.86608442503639,0.8471615720524017,0.8595342066957787,0.8394833948339483,0.8327272727272728,0.8485981308411215,0.8327272727272728,0.8033707865168539,0.8259693417493237,0.8287795992714025,0.8342440801457195,0.8269581056466302,0.8342440801457195,0.7814207650273224,0.8342440801457195,0.8738301402742625,0.8658450182757832,0.8837502254367251,0.8658450182757832,0.8476733024722648,0.8591656042234108
0.8508005822416302,0.834061135371179,0.8333333333333334,0.8158660844250364,0.7969432314410481,0.8369723435225619,0.8326530612244898,0.8199052132701422,0.8112118713932399,0.7993655828707376,0.7637595258255715,0.8222222222222222,0.7544378698224852,0.7677514792899408,0.727810650887574,0.7455621301775148,0.6671597633136095,0.7662721893491125,0.9021073783693762,0.8808387080904346,0.8889636715848099,0.8661412711127189,0.8619922643797931,0.8841256063492985
0.8704512372634643,0.8529839883551674,0.8733624454148472,0.8406113537117904,0.8311499272197962,0.8355167394468704,0.8390596745027125,0.8133086876155268,0.8373831775700935,0.8014505893019039,0.7777777777777778,0.7911275415896488,0.8226950354609929,0.7801418439716312,0.7943262411347518,0.7836879432624113,0.7198581560283688,0.7588652482269503,0.8757819000655861,0.859905073042674,0.882063385798,0.8462584488154894,0.8403421056706617,0.8420505758143964
0.8901018922852983,0.87117903930131,0.8850072780203785,0.86608442503639,0.8355167394468704,0.8748180494905385,0.8500496524329693,0.8263002944062807,0.8391038696537678,0.8203125,0.7600849256900213,0.83203125,0.8246628131021194,0.8111753371868978,0.7938342967244701,0.8092485549132948,0.6897880539499036,0.8208092485549133,0.8839709894369737,0.8622499684478885,0.8807789634344966,0.8564920624884256,0.8266499397212949,0.8660295972551036
0.8442503639010189,0.8362445414847162,0.8500727802037845,0.8369723435225619,0.7940320232896652,0.8347889374090247,0.7820773930753564,0.782187802516941,0.7910750507099391,0.7846153846153846,0.7036649214659686,0.7789678675754625,0.7286527514231499,0.7666034155597723,0.7400379506641366,0.7741935483870968,0.6375711574952562,0.7590132827324478,0.838342243395565,0.827271019273405,0.8447100162316887,0.8280618141588182,0.7808140378478744,0.8257220707694263
