Desikan_cort_thick LR accuracy,Desikan_cort_thick RF accuracy,Desikan_cort_thick SVC accuracy,Desikan_cort_thick XGB accuracy,Desikan_cort_thick KNN accuracy,Desikan_cort_thick GNB accuracy,Desikan_cort_thick LR F1,Desikan_cort_thick RF F1,Desikan_cort_thick SVC F1,Desikan_cort_thick XGB F1,Desikan_cort_thick KNN F1,Desikan_cort_thick GNB F1,Desikan_cort_thick LR Sensitivity,Desikan_cort_thick RF Sensitivity,Desikan_cort_thick SVC Sensitivity,Desikan_cort_thick XGB Sensitivity,Desikan_cort_thick KNN Sensitivity,Desikan_cort_thick GNB Sensitivity,Desikan_cort_thick LR AUC-PR,Desikan_cort_thick RF AUC-PR,Desikan_cort_thick SVC AUC-PR,Desikan_cort_thick XGB AUC-PR,Desikan_cort_thick KNN AUC-PR,Desikan_cort_thick GNB AUC-PR
0.8721694667640614,0.8663257852447042,0.8802045288531775,0.8560993425858291,0.7918188458729,0.7757487216946677,0.8390064397424103,0.8238691049085659,0.8495412844036697,0.8157156220767072,0.7034339229968782,0.711737089201878,0.8382352941176471,0.7867647058823529,0.8511029411764706,0.8014705882352942,0.6213235294117647,0.6966911764705882,0.9228137317274512,0.9046390088942755,0.9191173410816068,0.9077824111208801,0.805604158458228,0.8216989920506251
0.8224981738495252,0.8254200146092038,0.8027757487216947,0.8181154127100073,0.7662527392257122,0.7567567567567568,0.8163265306122449,0.8140077821011673,0.7926267281105991,0.8062256809338522,0.7163120567375887,0.7384131971720346,0.8035714285714286,0.7782738095238095,0.7678571428571429,0.7708333333333334,0.6011904761904762,0.6994047619047619,0.906892617005839,0.91280944867705,0.9093025322133892,0.9102284205703085,0.8550807822054909,0.8378381362105147
0.8501461988304093,0.8742690058479532,0.8596491228070176,0.8647660818713451,0.8150584795321637,0.8084795321637427,0.8246364414029085,0.8386491557223265,0.8300884955752212,0.8328816621499548,0.7410440122824974,0.7528301886792453,0.8669064748201439,0.8039568345323741,0.8435251798561151,0.829136690647482,0.6510791366906474,0.7176258992805755,0.9242346433243521,0.9245015775589331,0.9181904827452582,0.9136250325789791,0.8445287075687015,0.8566966877999224
0.881578947368421,0.8676900584795322,0.8713450292397661,0.8786549707602339,0.8216374269005848,0.7894736842105263,0.8468809073724007,0.8188188188188188,0.8294573643410853,0.8388349514563107,0.7318681318681318,0.7267552182163188,0.8699029126213592,0.7941747572815534,0.8310679611650486,0.8388349514563107,0.6466019417475728,0.7436893203883496,0.9084742463394951,0.8891507542263093,0.9171325860754544,0.9039112285331353,0.8360814858556221,0.798063426282816
0.777046783625731,0.8172514619883041,0.804093567251462,0.793859649122807,0.7543859649122807,0.743421052631579,0.7070124879923151,0.7464503042596349,0.7346534653465346,0.7224409448818898,0.6241610738255033,0.6555446516192346,0.7022900763358778,0.7022900763358778,0.7080152671755725,0.700381679389313,0.5324427480916031,0.6374045801526718,0.8205755472746731,0.8111585741509894,0.8288838527357792,0.8272033466799511,0.7490082247521317,0.7224276468689697
